Printing events sorted by their type: 
************************************** 

 Event raise time = 490, type = PersonMoveEvent, source = Child1 - ID: 76.0
 Event raise time = 5360, type = GoRunningEvent, source = Child2 - ID: 77.0, target = legs
 Event raise time = 5430, type = GoRunningEvent, source = Child2 - ID: 77.0, target = legs
 Event raise time = 5500, type = PersonMoveEvent, source = Child2 - ID: 77.0
 Event raise time = 5510, type = FridgeEvent, source = Child2 - ID: 77.0, target = Fridge - ID: 44.0
 Event raise time = 5520, type = WashingMachineEvent, source = Child2 - ID: 77.0, target = Washing_Machine - ID: 32.0
 Event raise time = 5560, type = GoRunningEvent, source = Child2 - ID: 77.0, target = legs
 Event raise time = 5630, type = PersonMoveEvent, source = Child2 - ID: 77.0
 Event raise time = 5640, type = ListenToMusic, source = Child2 - ID: 77.0, target = CD_Player - ID: 48.0
 Event raise time = 5670, type = GoRunningEvent, source = Child2 - ID: 77.0, target = legs
 Event raise time = 5740, type = PersonMoveEvent, source = Child2 - ID: 77.0
 Event raise time = 5750, type = GoBikingEvent, source = Child2 - ID: 77.0, target = Bike1 - ID: 84.0
 Event raise time = 5820, type = SleepEvent, source = Child2 - ID: 77.0
 Event raise time = 6310, type = GoSkiingEvent, source = Child2 - ID: 77.0, target = Ski1 - ID: 82.0
 Event raise time = 6440, type = GoSkiingEvent, source = Child2 - ID: 77.0, target = Ski1 - ID: 82.0
 Event raise time = 6570, type = CloseBlindsEvent, source = Child2 - ID: 77.0
 Event raise time = 6580, type = PersonMoveEvent, source = Child2 - ID: 77.0
 Event raise time = 6590, type = PersonMoveEvent, source = Child2 - ID: 77.0
 Event raise time = 6600, type = ListenToMusic, source = Child2 - ID: 77.0, target = CD_Player - ID: 46.0
 Event raise time = 6630, type = PersonMoveEvent, source = Child2 - ID: 77.0
 Event raise time = 6640, type = CloseBlindsEvent, source = Child2 - ID: 77.0
 Event raise time = 6650, type = PersonMoveEvent, source = Child2 - ID: 77.0
 Event raise time = 6660, type = CloseBlindsEvent, source = Child2 - ID: 77.0
 Event raise time = 6670, type = GoBikingEvent, source = Child2 - ID: 77.0, target = Bike1 - ID: 84.0
 Event raise time = 6740, type = GoRunningEvent, source = Child2 - ID: 77.0, target = legs
 Event raise time = 6810, type = GoBikingEvent, source = Child2 - ID: 77.0, target = Bike2 - ID: 85.0
 Event raise time = 6880, type = PersonMoveEvent, source = Child2 - ID: 77.0
 Event raise time = 6890, type = GoSkiingEvent, source = Child2 - ID: 77.0, target = Ski2 - ID: 83.0
 Event raise time = 7020, type = WatchTV, source = Child2 - ID: 77.0, target = Television - ID: 34.0
 Event raise time = 7060, type = PersonMoveEvent, source = Child2 - ID: 77.0
 Event raise time = 7070, type = PersonMoveEvent, source = Child2 - ID: 77.0
 Event raise time = 7080, type = PersonMoveEvent, source = Child2 - ID: 77.0
 Event raise time = 7090, type = GoBikingEvent, source = Child2 - ID: 77.0, target = Bike1 - ID: 84.0
 Event raise time = 7160, type = GoRunningEvent, source = Child2 - ID: 77.0, target = legs
 Event raise time = 7230, type = SleepEvent, source = Child2 - ID: 77.0
 Event raise time = 7720, type = GoRunningEvent, source = Child2 - ID: 77.0, target = legs
 Event raise time = 7790, type = GoBikingEvent, source = Child2 - ID: 77.0, target = Bike1 - ID: 84.0
 Event raise time = 7860, type = GoSkiingEvent, source = Child2 - ID: 77.0, target = Ski2 - ID: 83.0
 Event raise time = 7990, type = WashingMachineEvent, source = Child2 - ID: 77.0, target = Washing_Machine - ID: 32.0
 Event raise time = 8030, type = GoSkiingEvent, source = Child2 - ID: 77.0, target = Ski2 - ID: 83.0
 Event raise time = 8160, type = GoBikingEvent, source = Child2 - ID: 77.0, target = Bike1 - ID: 84.0
 Event raise time = 8230, type = PersonMoveEvent, source = Child2 - ID: 77.0
 Event raise time = 8240, type = FridgeEvent, source = Child2 - ID: 77.0, target = Fridge - ID: 44.0
 Event raise time = 8250, type = GoRunningEvent, source = Child2 - ID: 77.0, target = legs
 Event raise time = 8320, type = PersonMoveEvent, source = Child2 - ID: 77.0
 Event raise time = 8330, type = GoRunningEvent, source = Child2 - ID: 77.0, target = legs
 Event raise time = 8400, type = GoRunningEvent, source = Child2 - ID: 77.0, target = legs
 Event raise time = 8470, type = GoBikingEvent, source = Child2 - ID: 77.0, target = Bike2 - ID: 85.0
 Event raise time = 8540, type = WatchTV, source = Child2 - ID: 77.0, target = Television - ID: 38.0
 Event raise time = 8580, type = ListenToMusic, source = Child2 - ID: 77.0, target = CD_Player - ID: 46.0
 Event raise time = 8610, type = LightTurnOff, source = Child2 - ID: 77.0, target = Light - ID: 18.0
 Event raise time = 8620, type = GoRunningEvent, source = Child2 - ID: 77.0, target = legs
 Event raise time = 8690, type = SleepEvent, source = Child2 - ID: 77.0
 Event raise time = 9180, type = GoSkiingEvent, source = Child2 - ID: 77.0, target = Ski1 - ID: 82.0
 Event raise time = 9310, type = GoSkiingEvent, source = Child2 - ID: 77.0, target = Ski1 - ID: 82.0
 Event raise time = 9440, type = CloseBlindsEvent, source = Child2 - ID: 77.0
 Event raise time = 9450, type = CloseBlindsEvent, source = Child2 - ID: 77.0
 Event raise time = 9460, type = GoBikingEvent, source = Child2 - ID: 77.0, target = Bike1 - ID: 84.0
 Event raise time = 9530, type = GoRunningEvent, source = Child2 - ID: 77.0, target = legs
 Event raise time = 9600, type = GoBikingEvent, source = Child2 - ID: 77.0, target = Bike1 - ID: 84.0
 Event raise time = 9670, type = PersonMoveEvent, source = Child2 - ID: 77.0
 Event raise time = 9680, type = PersonMoveEvent, source = Child2 - ID: 77.0
 Event raise time = 9690, type = GoBikingEvent, source = Child2 - ID: 77.0, target = Bike1 - ID: 84.0
 Event raise time = 9760, type = PersonMoveEvent, source = Child2 - ID: 77.0
 Event raise time = 9770, type = PersonMoveEvent, source = Child2 - ID: 77.0
 Event raise time = 9780, type = GoBikingEvent, source = Child2 - ID: 77.0, target = Bike1 - ID: 84.0
 Event raise time = 9850, type = LightTurnOff, source = Child2 - ID: 77.0, target = Light - ID: 22.0
 Event raise time = 9860, type = PersonMoveEvent, source = Child2 - ID: 77.0
 Event raise time = 9870, type = PersonMoveEvent, source = Child2 - ID: 77.0
 Event raise time = 9880, type = LightTurnOff, source = Child2 - ID: 77.0, target = Light - ID: 66.0
 Event raise time = 9890, type = GoSkiingEvent, source = Child2 - ID: 77.0, target = Ski1 - ID: 82.0
 Event raise time = 10020, type = GoRunningEvent, source = Child2 - ID: 77.0, target = legs
 Event raise time = 0, type = SleepEvent, source = Child3 - ID: 78.0
 Event raise time = 490, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 500, type = WatchTV, source = Child3 - ID: 78.0, target = Television - ID: 34.0
 Event raise time = 540, type = GoRunningEvent, source = Child3 - ID: 78.0, target = legs
 Event raise time = 610, type = WatchTV, source = Child3 - ID: 78.0, target = Television - ID: 38.0
 Event raise time = 650, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 660, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 680, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 670, type = OvenEvent, source = Child3 - ID: 78.0, target = Oven - ID: 42.0
 Event raise time = 690, type = WashingMachineEvent, source = Child3 - ID: 78.0, target = Washing_Machine - ID: 32.0
 Event raise time = 710, type = GoSkiingEvent, source = Child3 - ID: 78.0, target = Ski1 - ID: 82.0
 Event raise time = 840, type = GoBikingEvent, source = Child3 - ID: 78.0, target = Bike2 - ID: 85.0
 Event raise time = 910, type = LightTurnOff, source = Child3 - ID: 78.0, target = Light - ID: 62.0
 Event raise time = 920, type = GoRunningEvent, source = Child3 - ID: 78.0, target = legs
 Event raise time = 990, type = ListenToMusic, source = Child3 - ID: 78.0, target = CD_Player - ID: 46.0
 Event raise time = 1020, type = GoRunningEvent, source = Child3 - ID: 78.0, target = legs
 Event raise time = 1090, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 1100, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 1110, type = CloseBlindsEvent, source = Child3 - ID: 78.0
 Event raise time = 1120, type = GoRunningEvent, source = Child3 - ID: 78.0, target = legs
 Event raise time = 1190, type = GoBikingEvent, source = Child3 - ID: 78.0, target = Bike1 - ID: 84.0
 Event raise time = 1260, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 1270, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 1280, type = CloseBlindsEvent, source = Child3 - ID: 78.0
 Event raise time = 1290, type = GoRunningEvent, source = Child3 - ID: 78.0, target = legs
 Event raise time = 1360, type = GoSkiingEvent, source = Child3 - ID: 78.0, target = Ski1 - ID: 82.0
 Event raise time = 1490, type = SleepEvent, source = Child3 - ID: 78.0
 Event raise time = 1980, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 1990, type = GoRunningEvent, source = Child3 - ID: 78.0, target = legs
 Event raise time = 2060, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 2070, type = LightTurnOff, source = Child3 - ID: 78.0, target = Light - ID: 64.0
 Event raise time = 2080, type = GoBikingEvent, source = Child3 - ID: 78.0, target = Bike2 - ID: 85.0
 Event raise time = 2150, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 2160, type = GoRunningEvent, source = Child3 - ID: 78.0, target = legs
 Event raise time = 2230, type = GoRunningEvent, source = Child3 - ID: 78.0, target = legs
 Event raise time = 2300, type = FridgeEvent, source = Child3 - ID: 78.0, target = Fridge - ID: 44.0
 Event raise time = 2320, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 2330, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 2310, type = OvenEvent, source = Child3 - ID: 78.0, target = Oven - ID: 42.0
 Event raise time = 2340, type = GoBikingEvent, source = Child3 - ID: 78.0, target = Bike2 - ID: 85.0
 Event raise time = 2410, type = GoSkiingEvent, source = Child3 - ID: 78.0, target = Ski2 - ID: 83.0
 Event raise time = 2550, type = CloseBlindsEvent, source = Child3 - ID: 78.0
 Event raise time = 2540, type = OvenEvent, source = Child3 - ID: 78.0, target = Oven - ID: 42.0
 Event raise time = 2560, type = GoRunningEvent, source = Child3 - ID: 78.0, target = legs
 Event raise time = 2630, type = GoRunningEvent, source = Child3 - ID: 78.0, target = legs
 Event raise time = 2700, type = GoBikingEvent, source = Child3 - ID: 78.0, target = Bike2 - ID: 85.0
 Event raise time = 2770, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 2780, type = GoRunningEvent, source = Child3 - ID: 78.0, target = legs
 Event raise time = 2850, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 2860, type = GoSkiingEvent, source = Child3 - ID: 78.0, target = Ski1 - ID: 82.0
 Event raise time = 2990, type = SleepEvent, source = Child3 - ID: 78.0
 Event raise time = 3480, type = GoRunningEvent, source = Child3 - ID: 78.0, target = legs
 Event raise time = 3550, type = GoBikingEvent, source = Child3 - ID: 78.0, target = Bike2 - ID: 85.0
 Event raise time = 3620, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 3630, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 3640, type = FridgeEvent, source = Child3 - ID: 78.0, target = Fridge - ID: 44.0
 Event raise time = 3650, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 3660, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 3670, type = GoRunningEvent, source = Child3 - ID: 78.0, target = legs
 Event raise time = 3740, type = GoBikingEvent, source = Child3 - ID: 78.0, target = Bike1 - ID: 84.0
 Event raise time = 3810, type = GoRunningEvent, source = Child3 - ID: 78.0, target = legs
 Event raise time = 3880, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 3890, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 3900, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 3910, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 3920, type = CloseBlindsEvent, source = Child3 - ID: 78.0
 Event raise time = 3930, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 3940, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 3950, type = FridgeEvent, source = Child3 - ID: 78.0, target = Fridge - ID: 44.0
 Event raise time = 3960, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 3970, type = GoRunningEvent, source = Child3 - ID: 78.0, target = legs
 Event raise time = 4040, type = GoBikingEvent, source = Child3 - ID: 78.0, target = Bike2 - ID: 85.0
 Event raise time = 4110, type = GoRunningEvent, source = Child3 - ID: 78.0, target = legs
 Event raise time = 4180, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 4190, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 4200, type = WatchTV, source = Child3 - ID: 78.0, target = Television - ID: 40.0
 Event raise time = 4240, type = WashingMachineEvent, source = Child3 - ID: 78.0, target = Washing_Machine - ID: 32.0
 Event raise time = 4280, type = LightTurnOff, source = Child3 - ID: 78.0, target = Light - ID: 66.0
 Event raise time = 4290, type = GoSkiingEvent, source = Child3 - ID: 78.0, target = Ski2 - ID: 83.0
 Event raise time = 4420, type = SleepEvent, source = Child3 - ID: 78.0
 Event raise time = 4910, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 4920, type = GoBikingEvent, source = Child3 - ID: 78.0, target = Bike1 - ID: 84.0
 Event raise time = 5000, type = FridgeEvent, source = Child3 - ID: 78.0, target = Fridge - ID: 44.0
 Event raise time = 5010, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 4990, type = OvenEvent, source = Child3 - ID: 78.0, target = Oven - ID: 42.0
 Event raise time = 5020, type = LightTurnOff, source = Child3 - ID: 78.0, target = Light - ID: 60.0
 Event raise time = 5030, type = GoSkiingEvent, source = Child3 - ID: 78.0, target = Ski2 - ID: 83.0
 Event raise time = 5160, type = FridgeEvent, source = Child3 - ID: 78.0, target = Fridge - ID: 44.0
 Event raise time = 5170, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 5180, type = GoRunningEvent, source = Child3 - ID: 78.0, target = legs
 Event raise time = 5250, type = WashingMachineEvent, source = Child3 - ID: 78.0, target = Washing_Machine - ID: 32.0
 Event raise time = 5290, type = GoBikingEvent, source = Child3 - ID: 78.0, target = Bike2 - ID: 85.0
 Event raise time = 5360, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 5370, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 5380, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 5390, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 5400, type = CloseBlindsEvent, source = Child3 - ID: 78.0
 Event raise time = 5410, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 5420, type = LightTurnOff, source = Child3 - ID: 78.0, target = Light - ID: 66.0
 Event raise time = 5430, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 5440, type = GoBikingEvent, source = Child3 - ID: 78.0, target = Bike1 - ID: 84.0
 Event raise time = 5510, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 5520, type = GoRunningEvent, source = Child3 - ID: 78.0, target = legs
 Event raise time = 5590, type = FridgeEvent, source = Child3 - ID: 78.0, target = Fridge - ID: 44.0
 Event raise time = 5600, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 5620, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 5630, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 5610, type = OvenEvent, source = Child3 - ID: 78.0, target = Oven - ID: 42.0
 Event raise time = 5640, type = LightTurnOff, source = Child3 - ID: 78.0, target = Light - ID: 6.0
 Event raise time = 5650, type = GoRunningEvent, source = Child3 - ID: 78.0, target = legs
 Event raise time = 5720, type = CloseBlindsEvent, source = Child3 - ID: 78.0
 Event raise time = 5730, type = GoSkiingEvent, source = Child3 - ID: 78.0, target = Ski2 - ID: 83.0
 Event raise time = 5860, type = SleepEvent, source = Child3 - ID: 78.0
 Event raise time = 6350, type = GoBikingEvent, source = Child3 - ID: 78.0, target = Bike1 - ID: 84.0
 Event raise time = 6420, type = PersonMoveEvent, source = Child3 - ID: 78.0
 Event raise time = 6430, type = GoSkiingEvent, source = Child3 - ID: 78.0, target = Ski2 - ID: 83.0
 Event raise time = 6560, type = GoBikingEvent, source = Child3 - ID: 78.0, target = Bike2 - ID: 85.0
 Event raise time = 6630, type = GoSkiingEvent, source = Child3 - ID: 78.0, target = Ski1 - ID: 82.0
