Printing events sorted by their type: 
************************************** 

 Event raise time = 2460, type = DIYRepairEvent, source = Dad - ID: 58.0, target = Light - ID: 26.0
 Event raise time = 740, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 5560, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 5550, type = OvenEvent, source = Child4 - ID: 63.0, target = Oven - ID: 42.0
 Event raise time = 5570, type = WatchTV, source = Child4 - ID: 63.0, target = Television - ID: 38.0
 Event raise time = 5590, type = GoSkiingEvent, source = Child4 - ID: 63.0, target = Ski2 - ID: 67.0
 Event raise time = 5720, type = GoRunningEvent, source = Child4 - ID: 63.0, target = legs
 Event raise time = 5790, type = SleepEvent, source = Child4 - ID: 63.0
 Event raise time = 6280, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 6290, type = FridgeEvent, source = Child4 - ID: 63.0, target = Fridge - ID: 44.0
 Event raise time = 6300, type = LightTurnOff, source = Child4 - ID: 63.0, target = Light - ID: 18.0
 Event raise time = 6310, type = GoSkiingEvent, source = Child4 - ID: 63.0, target = Ski2 - ID: 67.0
 Event raise time = 6440, type = LightTurnOff, source = Child4 - ID: 63.0, target = Light - ID: 14.0
 Event raise time = 6450, type = FridgeEvent, source = Child4 - ID: 63.0, target = Fridge - ID: 44.0
 Event raise time = 6460, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 6470, type = LightTurnOff, source = Child4 - ID: 63.0, target = Light - ID: 22.0
 Event raise time = 6480, type = GoBikingEvent, source = Child4 - ID: 63.0, target = Bike1 - ID: 68.0
 Event raise time = 6550, type = GoRunningEvent, source = Child4 - ID: 63.0, target = legs
 Event raise time = 6620, type = CloseBlindsEvent, source = Child4 - ID: 63.0
 Event raise time = 6630, type = FridgeEvent, source = Child4 - ID: 63.0, target = Fridge - ID: 44.0
 Event raise time = 6640, type = WashingMachineEvent, source = Child4 - ID: 63.0, target = Washing_Machine - ID: 32.0
 Event raise time = 6680, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 6690, type = GoBikingEvent, source = Child4 - ID: 63.0, target = Bike1 - ID: 68.0
 Event raise time = 6760, type = GoSkiingEvent, source = Child4 - ID: 63.0, target = Ski2 - ID: 67.0
 Event raise time = 6890, type = GoSkiingEvent, source = Child4 - ID: 63.0, target = Ski2 - ID: 67.0
 Event raise time = 7020, type = GoBikingEvent, source = Child4 - ID: 63.0, target = Bike1 - ID: 68.0
 Event raise time = 7090, type = WashingMachineEvent, source = Child4 - ID: 63.0, target = Washing_Machine - ID: 32.0
 Event raise time = 7130, type = GoSkiingEvent, source = Child4 - ID: 63.0, target = Ski2 - ID: 67.0
 Event raise time = 7260, type = SleepEvent, source = Child4 - ID: 63.0
 Event raise time = 7750, type = FridgeEvent, source = Child4 - ID: 63.0, target = Fridge - ID: 44.0
 Event raise time = 7760, type = GoBikingEvent, source = Child4 - ID: 63.0, target = Bike2 - ID: 69.0
 Event raise time = 7830, type = GoRunningEvent, source = Child4 - ID: 63.0, target = legs
 Event raise time = 7900, type = GoSkiingEvent, source = Child4 - ID: 63.0, target = Ski2 - ID: 67.0
 Event raise time = 8030, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 8040, type = GoSkiingEvent, source = Child4 - ID: 63.0, target = Ski2 - ID: 67.0
 Event raise time = 8170, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 8180, type = OvenEvent, source = Child4 - ID: 63.0, target = Oven - ID: 42.0
 Event raise time = 8190, type = WatchTV, source = Child4 - ID: 63.0, target = Television - ID: 36.0
 Event raise time = 8220, type = GoBikingEvent, source = Child4 - ID: 63.0, target = Bike1 - ID: 68.0
 Event raise time = 8290, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 8300, type = GoRunningEvent, source = Child4 - ID: 63.0, target = legs
 Event raise time = 8370, type = WashingMachineEvent, source = Child4 - ID: 63.0, target = Washing_Machine - ID: 32.0
 Event raise time = 8410, type = WatchTV, source = Child4 - ID: 63.0, target = Television - ID: 40.0
 Event raise time = 8450, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 8460, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 8470, type = GoRunningEvent, source = Child4 - ID: 63.0, target = legs
 Event raise time = 8540, type = GoBikingEvent, source = Child4 - ID: 63.0, target = Bike1 - ID: 68.0
 Event raise time = 8610, type = GoRunningEvent, source = Child4 - ID: 63.0, target = legs
 Event raise time = 8680, type = SleepEvent, source = Child4 - ID: 63.0
 Event raise time = 9170, type = CloseBlindsEvent, source = Child4 - ID: 63.0
 Event raise time = 9180, type = GoBikingEvent, source = Child4 - ID: 63.0, target = Bike2 - ID: 69.0
 Event raise time = 9250, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 9260, type = GoBikingEvent, source = Child4 - ID: 63.0, target = Bike2 - ID: 69.0
 Event raise time = 9330, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 9340, type = GoSkiingEvent, source = Child4 - ID: 63.0, target = Ski1 - ID: 66.0
 Event raise time = 9470, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 9480, type = CloseBlindsEvent, source = Child4 - ID: 63.0
 Event raise time = 9490, type = GoRunningEvent, source = Child4 - ID: 63.0, target = legs
 Event raise time = 9560, type = GoRunningEvent, source = Child4 - ID: 63.0, target = legs
 Event raise time = 9630, type = GoRunningEvent, source = Child4 - ID: 63.0, target = legs
 Event raise time = 9700, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 9710, type = GoRunningEvent, source = Child4 - ID: 63.0, target = legs
 Event raise time = 9790, type = LightTurnOff, source = Child4 - ID: 63.0, target = Light - ID: 22.0
 Event raise time = 9800, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 9780, type = OvenEvent, source = Child4 - ID: 63.0, target = Oven - ID: 42.0
 Event raise time = 9820, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 9810, type = WatchTV, source = Child4 - ID: 63.0, target = Television - ID: 38.0
 Event raise time = 9840, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 9850, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 9830, type = OvenEvent, source = Child4 - ID: 63.0, target = Oven - ID: 42.0
 Event raise time = 9860, type = GoBikingEvent, source = Child4 - ID: 63.0, target = Bike1 - ID: 68.0
 Event raise time = 9930, type = GoBikingEvent, source = Child4 - ID: 63.0, target = Bike1 - ID: 68.0
 Event raise time = 10000, type = GoRunningEvent, source = Child4 - ID: 63.0, target = legs
 Event raise time = 10070, type = PersonMoveEvent, source = Child4 - ID: 63.0
 Event raise time = 0, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 10, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 140, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 150, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 280, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 410, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 420, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 550, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 560, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 570, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 580, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 590, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 600, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 730, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 740, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 870, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 880, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 890, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 900, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 910, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 920, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 930, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 940, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 1070, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 1200, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 1210, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 1220, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 1350, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 1360, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 1370, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 1500, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 1510, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 1520, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 1530, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 1540, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 1550, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 1560, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 1690, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 1700, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 1710, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 1720, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 1730, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 1740, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 1870, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 1880, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 1890, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 1900, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 2030, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 2040, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 2050, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 2060, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 2190, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 2320, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 2330, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 2340, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 2350, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 2480, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 2490, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 2500, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 2510, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 2520, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 2650, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 2660, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 2670, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 2680, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 2810, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 2820, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 2830, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 2840, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 2850, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 2860, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 2870, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 2880, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 3010, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 3020, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 3150, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 3160, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 3170, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 3300, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 3310, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 3320, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 3330, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 3340, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 3350, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 3360, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 3370, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 3380, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 3390, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 3400, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 3530, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 3540, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 3550, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 3560, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 3570, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 3700, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 3710, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 3720, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 3730, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 3740, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 3750, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 3760, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 3770, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 3780, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 3790, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 3920, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 3930, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 3940, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 4070, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4080, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4090, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4100, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4110, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4120, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4130, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4140, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4150, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4160, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 4290, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4300, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4310, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4320, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 4450, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4460, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4470, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4480, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 4610, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4620, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4630, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4640, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4650, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4660, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4670, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4680, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4690, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4700, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4710, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4720, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4730, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4740, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4750, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4760, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4770, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4780, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4790, type = PetMoveEvent, source = Dog - ID: 64.0
 Event raise time = 4800, type = PetSleepEvent, source = Dog - ID: 64.0
 Event raise time = 4930, type = PetSleepEvent, source = Dog - ID: 64.0
